cbsa,category,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
10900,two or more races,105948.0,103379.0,2569.0,3588.0,5161.837607621679,True,True
47220,american indian and alaska native alone,1939.175745338147,2784.0,-844.824254661853,809.0,1068.2194108305482,False,True
37980,native hawaiian and other pacific islander alone,2226.2586537387874,2098.0,128.25865373878742,435.0,758.4667468947744,True,True
37340,black or african american alone,61884.0,63258.0,-1374.0,1996.0,2213.1686272946417,True,True
40660,white alone,75512.00055505453,70982.0,4530.000555054532,645.0,698.0160626837751,False,False
40660,asian alone,1319.610679002523,1463.0,-143.38932099747694,145.0,145.53696056946777,True,True
25980,two or more races,10470.61915396276,11471.0,-1000.3808460372402,1175.0,906.4107258048155,True,True
15260,american indian and alaska native alone,426.4445192660311,288.0,138.44451926603108,156.0,174.44729486350033,True,True
19140,american indian and alaska native alone,2785.4542063867298,2453.0,332.45420638672977,890.0,975.1830746355831,True,True
25980,native hawaiian and other pacific islander alone,330.1985764805944,454.0,-123.8014235194056,44.0,84.6727251667204,False,False
24420,white alone,74977.14061963967,75554.0,-576.8593803603289,725.0,584.4007986633638,True,True
38900,american indian and alaska native alone,20758.1309325011,21715.0,-956.8690674989011,1593.0,2136.721010230506,True,True
24420,asian alone,872.8356396537893,703.0,169.83563965378926,154.0,185.11266578926072,False,True
30620,american indian and alaska native alone,137.0,286.0,-149.0,172.0,86.29432308964479,True,True
19430,american indian and alaska native alone,915.0,801.0,114.0,238.0,318.59577579199004,True,True
22020,two or more races,14904.05342514061,14665.0,239.05342514060976,1242.0,1550.6547970239772,True,True
13740,american indian and alaska native alone,13853.679015650367,6743.0,7110.679015650367,521.0,803.1286411145863,False,False
24500,some other race alone,1084.6052686516284,1662.0,-577.3947313483716,455.0,329.3577018757747,False,False
13020,some other race alone,963.6783806928595,1070.0,-106.32161930714051,336.0,302.0874219191456,True,True
23540,native hawaiian and other pacific islander alone,47.52837491872562,74.0,-26.471625081274382,90.0,49.879965253985404,True,True
48680,american indian and alaska native alone,225.0,254.0,-29.0,87.0,142.2302045716732,True,True
42540,white alone,449537.17103454634,448374.0,1163.1710345463362,1505.0,2202.6875535393647,True,True
16540,white alone,136468.55464302166,136565.0,-96.44535697833635,1320.0,1492.8356498426103,True,True
39740,black or african american alone,19285.0,19969.0,-684.0,1023.0,1449.0965969704193,True,True
29540,black or african american alone,21963.0,22388.0,-425.0,1392.0,1572.705732103514,True,True
42540,asian alone,10543.686152229366,10485.0,58.68615222936569,470.0,685.9690859223301,True,True
38300,some other race alone,23823.4883632395,23870.0,-46.51163676050055,1690.0,2178.281538471816,True,True
16540,asian alone,1555.4706447120118,1632.0,-76.52935528798821,201.0,242.85821251020357,True,True
48540,native hawaiian and other pacific islander alone,27.984469267794545,32.0,-4.015530732205455,37.0,27.745584330545753,True,True
11020,american indian and alaska native alone,56.97841185345581,37.0,19.97841185345581,29.0,47.03672750323992,True,True
10900,native hawaiian and other pacific islander alone,403.0,232.0,171.0,157.0,444.8654557012154,False,True
12620,black or african american alone,1813.108347157655,1803.0,10.10834715765509,182.0,194.4500493844895,True,True
25540,american indian and alaska native alone,2448.494073115148,2700.0,-251.50592688485222,682.0,656.1321946674931,True,True
32580,native hawaiian and other pacific islander alone,408.0,301.0,107.0,139.0,231.32730249853776,True,True
20220,white alone,91699.52030300553,88050.0,3649.5203030055272,423.0,545.0526133567715,False,False
20220,asian alone,886.418690561149,1354.0,-467.581309438851,153.0,181.46845631032434,False,False
11180,american indian and alaska native alone,235.0,476.0,-241.0,214.0,164.94150127772573,False,True
43580,native hawaiian and other pacific islander alone,631.4330428642345,793.0,-161.5669571357655,67.0,104.34598600857797,False,False
20500,some other race alone,39744.67803915514,42123.0,-2378.3219608448635,2225.0,2572.393936523121,False,True
24780,two or more races,8914.0,8664.0,250.0,1286.0,1231.3162896165227,True,True
11700,american indian and alaska native alone,2197.393905578516,2104.0,93.39390557851584,1021.0,536.5711262920237,True,True
40580,some other race alone,6798.0,6484.0,314.0,833.0,1015.3247966408336,True,True
24140,two or more races,16835.0,17522.0,-687.0,1254.0,1426.8315045845463,True,True
15500,american indian and alaska native alone,1029.0,972.0,57.0,450.0,515.2110062173556,True,True
24140,native hawaiian and other pacific islander alone,40.0,110.0,-70.0,120.0,57.856312749776926,True,True
20100,white alone,108680.0,108953.0,-273.0,855.0,1148.1048259495951,True,True
20100,asian alone,5003.0,4694.0,309.0,316.0,352.8942935621799,True,True
22020,native hawaiian and other pacific islander alone,121.27757420714043,48.0,73.27757420714043,38.0,115.80922342878866,False,True
24780,native hawaiian and other pacific islander alone,28.0,37.0,-9.0,41.0,33.24365518410995,True,True
48140,native hawaiian and other pacific islander alone,39.0,30.0,9.0,35.0,65.17813013196988,True,True
20740,native hawaiian and other pacific islander alone,217.9734469728035,142.0,75.97344697280349,108.0,281.45489107242685,True,True
14020,native hawaiian and other pacific islander alone,44.783677678249745,25.0,19.783677678249745,39.0,60.67715171667231,True,True
38540,black or african american alone,660.5932873262475,832.0,-171.4067126737525,211.0,220.1873181384237,True,True
46520,white alone,184828.0,184255.0,573.0,1435.0,2228.8150771965693,True,True
46520,asian alone,424026.0,422143.0,1883.0,3660.0,4992.0591154389895,True,True
27980,native hawaiian and other pacific islander alone,16221.15395694295,16601.0,-379.84604305705034,660.0,793.5639092670218,True,True
27980,two or more races,47322.39625665095,46635.0,687.3962566509508,2080.0,2098.7608394183785,True,True
43640,white alone,201732.0,201130.0,602.0,1282.0,1214.8322215639491,True,True
25220,two or more races,10426.136200972136,10049.0,377.13620097213607,1055.0,938.9793654335786,True,True
43640,asian alone,3865.0,3711.0,154.0,381.0,433.3613489182555,True,True
34060,two or more races,6593.017578401215,6840.0,-246.98242159878464,662.0,565.2868616328843,True,True
42660,black or african american alone,248946.0,250061.0,-1115.0,3829.0,3774.0547252810543,True,True
13380,white alone,179283.0,179852.0,-569.0,976.0,1782.7203575035262,True,True
13380,asian alone,10215.0,10078.0,137.0,639.0,759.831269408709,True,True
48300,american indian and alaska native alone,1430.0,1388.0,42.0,382.0,410.84447205724945,True,True
30780,two or more races,51063.0,50619.0,444.0,2908.0,3142.7518997623724,True,True
30780,native hawaiian and other pacific islander alone,266.0,224.0,42.0,63.0,179.1789396315873,True,True
27860,some other race alone,3109.0,2989.0,120.0,751.0,817.7205485830718,True,True
26300,american indian and alaska native alone,437.84582242780033,421.0,16.84582242780033,146.0,129.78109378133743,True,True
47460,black or african american alone,1348.725191857468,1032.0,316.72519185746796,142.0,349.8601714881541,False,True
34580,american indian and alaska native alone,2007.0,1862.0,145.0,462.0,492.49800027259,True,True
34060,native hawaiian and other pacific islander alone,0.7165318001135719,1.0,-0.28346819988642813,3.0,2.2672647384677784,True,True
25220,native hawaiian and other pacific islander alone,193.23684413113529,48.0,145.23684413113529,79.0,210.65795581450428,False,True
17420,native hawaiian and other pacific islander alone,66.0,24.0,42.0,41.0,105.45207032107051,False,True
46340,black or african american alone,39469.0,39393.0,76.0,837.0,1063.6055320829712,True,True
29700,two or more races,182818.0,181773.0,1045.0,4279.0,4607.9656199588235,True,True
10180,black or african american alone,14226.331865012546,14067.0,159.33186501254568,623.0,779.7393755225042,True,True
35840,asian alone,18931.0,18768.0,163.0,766.0,698.5152131852607,True,True
27260,black or african american alone,344543.1551213894,344158.0,385.1551213894272,3440.0,3606.753218306302,True,True
35840,white alone,683440.0,685429.0,-1989.0,2456.0,3036.8583983405038,True,True
42700,two or more races,15712.230363039043,13231.0,2481.2303630390434,1324.0,1028.1205483017416,False,False
45220,white alone,221960.29481326736,215876.0,6084.294813267363,1048.0,1620.0583067367502,False,False
36740,black or african american alone,439532.0,440762.0,-1230.0,4940.0,5986.852400499573,True,True
36100,black or african american alone,46784.0,48446.0,-1662.0,1401.0,1960.1486193028836,False,True
34940,two or more races,82541.0,82127.0,414.0,2573.0,3268.531465716676,True,True
38060,white alone,2960859.888826686,2962716.0,-1856.1111733140424,8119.0,11339.779370004488,True,True
39150,white alone,198153.0,197911.0,242.0,1358.0,1769.758477659452,True,True
39150,asian alone,2819.0,2819.0,0.0,361.0,381.26650150190227,True,True
38060,asian alone,218367.80353189647,216580.0,1787.8035318964685,2627.0,3476.2093067333985,True,True
22380,white alone,81331.0,80956.0,375.0,993.0,1174.3365698565722,True,True
22380,asian alone,2610.0,2684.0,-74.0,358.0,425.29629066981056,True,True
41860,black or african american alone,317494.0,317772.0,-278.0,3128.0,3481.1585845487566,True,True
40140,two or more races,1030795.0,1030497.0,298.0,16110.0,17002.160796640565,True,True
42200,two or more races,121413.0,122239.0,-826.0,4111.0,4747.589925027224,True,True
40140,native hawaiian and other pacific islander alone,16257.0,15771.0,486.0,1073.0,1453.1863335821736,True,True
20580,two or more races,28425.196594794565,40659.0,-12233.803405205435,2096.0,1206.0740927766612,False,False
47020,some other race alone,8068.507752488536,7077.0,991.5077524885364,1183.0,1154.9752785859532,True,True
15180,american indian and alaska native alone,1701.0,2250.0,-549.0,682.0,465.5227931261798,True,True
41660,american indian and alaska native alone,700.8991961157852,589.0,111.89919611578523,200.0,296.96619952640486,True,True
48660,american indian and alaska native alone,997.2515450699166,1093.0,-95.74845493008343,294.0,267.4571735817771,True,True
45500,american indian and alaska native alone,1010.2570027603316,800.0,210.2570027603316,198.0,203.6037201983651,False,True
10540,two or more races,11655.733215067563,11948.0,-292.2667849324371,709.0,991.9401583974239,True,True
25500,black or african american alone,6299.0,5998.0,301.0,506.0,770.6647682058328,True,True
10420,two or more races,43889.0,43515.0,374.0,2594.0,2892.445464363157,True,True
17140,american indian and alaska native alone,3470.3942066018826,3851.0,-380.6057933981174,766.0,905.3570496019559,True,True
12260,white alone,327662.21491051465,332731.0,-5068.785089485347,1524.0,1490.6218894724764,False,False
24860,some other race alone,33326.929082751565,30927.0,2399.929082751565,2488.0,2655.350169560595,True,True
12260,asian alone,12979.888465283011,13283.0,-303.1115347169889,719.0,819.649969188707,True,True
43900,american indian and alaska native alone,820.706021524637,741.0,79.70602152463698,233.0,281.99148667778456,True,True
17300,black or african american alone,58480.36298895928,60030.0,-1549.6370110407224,1540.0,2107.564247095983,False,True
27740,black or african american alone,6338.697684900581,6033.0,305.6976849005814,419.0,525.262796160378,True,True
14460,american indian and alaska native alone,10774.52400058832,10510.0,264.52400058832063,1392.0,1574.5239053190537,True,True
42140,some other race alone,19829.413951021204,18695.0,1134.4139510212044,1612.0,1717.9262538319306,True,True
29740,american indian and alaska native alone,2773.0,2749.0,24.0,517.0,576.6162633177286,True,True
35620,some other race alone,2585909.1609470625,2622200.0,-36290.83905293746,20807.0,20607.167221884734,False,False
46540,white alone,237505.88360763085,238666.0,-1160.1163923691493,1062.0,1464.295430829907,False,True
45060,black or african american alone,55833.94792331966,53399.0,2434.9479233196616,1558.0,1630.689426455295,False,False
28740,two or more races,22404.85263609753,21612.0,792.8526360975302,1853.0,2216.2408051343673,True,True
28100,black or african american alone,11389.395354104774,15265.0,-3875.604645895226,535.0,522.6197254041068,False,False
21780,white alone,228213.83009926887,229128.0,-914.1699007311254,912.0,1234.9468410982242,False,True
21140,two or more races,21944.0,20883.0,1061.0,2425.0,2738.4722417825874,True,True
26900,two or more races,160952.26156081024,162356.0,-1403.738439189765,5235.0,5936.226282641334,True,True
45460,two or more races,8551.02140318373,8482.0,69.02140318372949,644.0,924.1159607951273,True,True
29020,black or african american alone,4071.391393477709,6176.0,-2104.608606522291,483.0,364.90593658305977,False,False
31140,some other race alone,27765.556280269535,27299.0,466.5562802695349,2348.0,2431.946961411866,True,True
21780,asian alone,3413.1730155244786,3704.0,-290.8269844755214,328.0,439.9895244110991,True,True
29200,some other race alone,6218.968794423166,6684.0,-465.0312055768336,974.0,1124.693734858188,True,True
23060,some other race alone,14380.904793093543,16106.0,-1725.095206906457,1745.0,1812.5264771475865,True,True
21140,native hawaiian and other pacific islander alone,56.0,58.0,-2.0,44.0,57.45620243933635,True,True
21060,white alone,98844.2038577218,98756.0,88.20385772180452,473.0,696.2663173043517,True,True
21060,asian alone,2570.214612296052,2474.0,96.21461229605211,299.0,328.82685212459324,True,True
12580,black or african american alone,823528.4377028645,822419.0,1109.437702864525,3770.0,5453.320705674775,True,True
17860,white alone,164597.8841102551,168460.0,-3862.1158897448913,791.0,1405.4505001457933,False,False
